Date,Open,High,Low,Close,Adj Close,Volume
2012-04-10,1.003512,1.005126,0.996314,1.003512,1.003512,0
2012-04-11,0.995322,0.999151,0.995045,0.995223,0.995223,0
2012-04-12,0.996612,1.005308,0.996512,0.996711,0.996711,0
2012-04-13,1.005328,1.007455,1.001572,1.005328,1.005328,0
2012-04-16,1.000881,1.002607,0.997556,1.001051,1.001051,0
2012-04-17,1.000300,1.013613,0.999101,1.000300,1.000300,0
2012-04-18,1.011225,1.012043,1.008644,1.011225,1.011225,0
2012-04-19,1.009285,1.012248,1.005733,1.009285,1.009285,0
2012-04-20,1.005662,1.010326,1.004319,1.005632,1.005632,0
2012-04-23,1.006948,1.007151,1.002406,1.006948,1.006948,0
2012-04-24,1.009082,1.012658,1.007455,1.009082,1.009082,0
2012-04-25,1.013479,1.017812,1.012248,1.013479,1.013479,0
2012-04-26,1.017915,1.019888,1.015950,1.017812,1.017812,0
2012-04-27,1.014507,1.020512,1.013377,1.014405,1.014405,0
2012-04-30,1.019576,1.020512,1.010908,1.019472,1.019472,0
2012-05-01,1.012566,1.017087,1.010714,1.012361,1.012361,0
2012-05-02,1.014713,1.015641,1.009917,1.014713,1.014713,0
2012-05-03,1.013582,1.017605,1.012361,1.013582,1.013582,0
2012-05-04,1.012177,1.013901,1.003915,1.012351,1.012351,0
2012-05-07,1.001914,1.007049,1.001442,1.001904,1.001904,0
2012-05-08,1.007567,1.007567,0.997994,1.007729,1.007729,0
2012-05-09,1.000350,1.001101,0.993957,1.000500,1.000500,0
2012-05-10,0.998104,1.002707,0.997059,0.998104,0.998104,0
2012-05-11,0.996969,1.004631,0.994768,0.997108,0.997108,0
2012-05-14,0.999650,1.000901,0.994995,0.999800,0.999800,0
2012-05-15,0.998004,1.001302,0.994352,0.997805,0.997805,0
2012-05-16,0.993187,0.994125,0.987362,0.993147,0.993147,0
2012-05-17,0.988435,0.989707,0.982704,0.988435,0.988435,0
2012-05-18,0.981643,0.986291,0.978005,0.981643,0.981643,0
2012-05-21,0.979240,0.982801,0.976210,0.979240,0.979240,0
2012-05-22,0.982608,0.985086,0.981325,0.982801,0.982801,0
2012-05-23,0.978474,0.979720,0.971515,0.978569,0.978569,0
2012-05-24,0.974564,0.977899,0.972668,0.974564,0.974564,0
2012-05-25,0.974279,0.976048,0.971326,0.974279,0.974279,0
2012-05-28,0.974754,0.978196,0.974089,0.975039,0.975039,0
2012-05-29,0.975134,0.979816,0.974279,0.975229,0.975229,0
2012-05-30,0.976896,0.977527,0.969876,0.976753,0.976753,0
2012-05-31,0.970780,0.974659,0.964944,0.970780,0.970780,0
2012-06-01,0.968054,0.968054,0.957919,0.968054,0.968054,0
2012-06-04,0.957625,0.964320,0.957488,0.958139,0.958139,0
2012-06-05,0.963670,0.965251,0.959325,0.963484,0.963484,0
2012-06-06,0.964599,0.971062,0.964227,0.964515,0.964515,0
